myRole,otherRole,side,myChamp,otherChamp,value
top,sup,ALLY,garen,cassiopeia,-3.71
top,sup,ALLY,garen,reksai,5.72
top,sup,ALLY,garen,urgot,6.84
top,sup,ALLY,garen,warwick,-4.59
top,sup,ALLY,garen,azir,1.74
top,sup,ALLY,garen,gnar,-1.11
top,sup,ALLY,garen,akshan,0.58
top,sup,ALLY,garen,kled,-1.82
top,sup,ALLY,garen,riven,-11.33
top,sup,ALLY,garen,gangplank,-3.8
top,sup,ALLY,garen,tryndamere,1.76
top,sup,ALLY,garen,yunara,1.64
top,sup,ALLY,garen,aphelios,2.97
top,sup,ALLY,garen,lucian,-1.1
top,sup,ALLY,garen,ambessa,9.58
top,sup,ALLY,garen,udyr,3.26
top,sup,ALLY,garen,nocturne,0.25
top,sup,ALLY,garen,fiora,-6.11
top,sup,ALLY,garen,kayn,9.33
top,sup,ALLY,garen,kalista,-4.21
top,sup,ALLY,garen,sivir,-11.25
top,sup,ALLY,garen,renekton,5.58
top,sup,ALLY,garen,talon,6.69
top,sup,ALLY,garen,graves,5.11
top,sup,ALLY,garen,khazix,8.64
top,sup,ALLY,garen,draven,7.48
top,sup,ALLY,garen,vladimir,-0.78
top,sup,ALLY,garen,belveth,-13.18
top,sup,ALLY,garen,samira,-0.93
top,sup,ALLY,garen,kassadin,2.66
top,sup,ALLY,garen,gwen,10.58
top,sup,ALLY,garen,kindred,-2.05
top,sup,ALLY,garen,olaf,8.23
top,sup,ALLY,garen,irelia,12.1
top,sup,ALLY,garen,xayah,1.69
top,sup,ALLY,garen,zeri,-9.07
top,sup,ALLY,garen,nilah,8.93
top,sup,ALLY,garen,corki,-1.33
top,sup,ALLY,garen,shyvana,-10.36
top,sup,ALLY,garen,hecarim,-27.76
top,jng,ALLY,ornn,viego,0.74
top,jng,ALLY,ornn,diana,-0.25
top,jng,ALLY,ornn,ekko,-0.23
top,jng,ALLY,ornn,leesin,0.23
top,jng,ALLY,ornn,volibear,-0.15
top,jng,ALLY,ornn,masteryi,0.9
top,jng,ALLY,ornn,khazix,1.47
top,jng,ALLY,ornn,kayn,0.66
top,jng,ALLY,ornn,nocturne,-0.68
top,jng,ALLY,ornn,shaco,-0.31
top,jng,ALLY,ornn,jayce,1.6
top,jng,ALLY,ornn,sylas,0.95
top,jng,ALLY,ornn,briar,1.66
top,jng,ALLY,ornn,jax,-0.61
top,jng,ALLY,ornn,jarvaniv,-0.75
top,jng,ALLY,ornn,zed,1.11
top,jng,ALLY,ornn,warwick,0.19
top,jng,ALLY,ornn,malphite,-2.61
top,jng,ALLY,ornn,amumu,-1.33
top,jng,ALLY,ornn,rengar,0.92
top,jng,ALLY,ornn,vi,0.01
top,jng,ALLY,ornn,graves,0.21
top,jng,ALLY,ornn,lillia,-0.37
top,jng,ALLY,ornn,gwen,0.75
top,jng,ALLY,ornn,zac,-0.8
top,jng,ALLY,ornn,evelynn,0.32
top,jng,ALLY,ornn,xinzhao,-0.12
top,jng,ALLY,ornn,drmundo,-0.3
top,jng,ALLY,ornn,wukong,0.22
top,jng,ALLY,ornn,fiddlesticks,-0.22
top,jng,ALLY,ornn,talon,0.56
top,jng,ALLY,ornn,nunu,-1.63
top,jng,ALLY,ornn,naafiri,-0.54
top,jng,ALLY,ornn,kindred,0.41
top,jng,ALLY,ornn,rammus,-4.11
top,jng,ALLY,ornn,hecarim,-0.62
top,jng,ALLY,ornn,elise,-1.02
top,jng,ALLY,ornn,reksai,-1.62
top,jng,ALLY,ornn,sejuani,-2.41
top,jng,ALLY,ornn,qiyana,0.1
top,jng,ALLY,ornn,karthus,-0.69
top,jng,ALLY,ornn,shyvana,-0.92
top,jng,ALLY,ornn,udyr,-0.45
top,jng,ALLY,ornn,trundle,0
top,jng,ALLY,ornn,nidalee,0.84
top,jng,ALLY,ornn,ambessa,1.78
top,jng,ALLY,ornn,belveth,-0.61
top,jng,ALLY,ornn,taliyah,-1.31
top,jng,ALLY,ornn,aatrox,1.06
top,jng,ALLY,ornn,pantheon,1.08
top,jng,ALLY,ornn,ivern,-3.34
top,jng,ALLY,ornn,teemo,-0.02
top,jng,ALLY,ornn,zaahen,2.53
top,jng,ALLY,ornn,nasus,1.3
top,jng,ALLY,ornn,zyra,-0.42
top,jng,ALLY,ornn,mordekaiser,-0.09
top,jng,ALLY,ornn,chogath,-1.64
top,jng,ALLY,ornn,poppy,-3.52
top,jng,ALLY,ornn,skarner,1.67
top,jng,ALLY,ornn,gragas,-0.18
top,jng,ALLY,ornn,morgana,2.32
top,jng,ALLY,ornn,tryndamere,0.54
top,jng,ALLY,ornn,brand,-2.62
top,jng,ALLY,ornn,twitch,-0.8
top,jng,ALLY,ornn,darius,0.85
top,jng,ALLY,ornn,olaf,-0.25
top,jng,ALLY,ornn,shen,-0.18
top,jng,ALLY,ornn,sion,-2.53
top,jng,ALLY,ornn,rumble,-2.69
top,jng,ALLY,ornn,riven,1.69
top,jng,ALLY,ornn,fizz,2.4
top,jng,ALLY,ornn,maokai,-1.79
top,jng,ALLY,ornn,yorick,-2.27
top,jng,ALLY,ornn,garen,-4.67
top,jng,ALLY,ornn,neeko,-0.46
top,jng,ALLY,ornn,sett,-2.17
top,jng,ALLY,ornn,vayne,2.37
top,jng,ALLY,ornn,nautilus,5.46
top,jng,ALLY,ornn,singed,2.69
top,jng,ALLY,ornn,yone,2.77
top,jng,ALLY,ornn,kaisa,0.11
top,jng,ALLY,ornn,aurelionsol,4.89
top,jng,ALLY,ornn,quinn,-0.04
top,jng,ALLY,ornn,camille,2.65
top,jng,ALLY,ornn,tahmkench,-8.29
top,jng,ALLY,ornn,taric,-3.05
top,jng,ALLY,ornn,yasuo,-6.16
top,jng,ALLY,ornn,urgot,3.03
top,jng,ALLY,ornn,galio,-7.56
top,jng,ALLY,ornn,kayle,-1.42
top,jng,ALLY,ornn,zeri,-7.62
top,jng,ALLY,ornn,twistedfate,-3.07
top,jng,ALLY,ornn,malzahar,-1.02
top,jng,ALLY,ornn,ezreal,-4.88
top,jng,ALLY,ornn,tristana,-3.34
top,jng,ALLY,ornn,varus,-2.38
top,jng,ALLY,ornn,ryze,-2.27
top,jng,ALLY,ornn,irelia,-2.39
top,jng,ALLY,ornn,renekton,14.69
top,jng,ALLY,ornn,jhin,5.87
top,jng,ALLY,ornn,gnar,-6.26
top,jng,ALLY,ornn,heimerdinger,-1.3
top,jng,ALLY,ornn,kassadin,6.28
top,jng,ALLY,ornn,nilah,-15.9
top,jng,ALLY,ornn,katarina,-5.48
top,jng,ALLY,ornn,akshan,10.44
top,jng,ALLY,ornn,pyke,-15.4
top,jng,ALLY,ornn,lux,-0.38
top,jng,ALLY,ornn,leona,-4.52
top,jng,ALLY,ornn,kled,15.86
top,jng,ALLY,ornn,blitzcrank,1.69
top,jng,ALLY,ornn,samira,-21.37
top,jng,ALLY,ornn,gangplank,-1.06
top,jng,ALLY,ornn,caitlyn,-5.78
top,jng,ALLY,ornn,thresh,11.03
top,jng,ALLY,ornn,corki,12.74
top,jng,ALLY,ornn,yunara,-5.72
top,jng,ALLY,ornn,ashe,8.41
top,jng,ALLY,ornn,akali,4.52
top,jng,ALLY,ornn,ksante,-7.05
top,jng,ALLY,ornn,aphelios,10.15
top,jng,ALLY,ornn,jinx,4.28
top,jng,ALLY,ornn,fiora,29.03
top,jng,ALLY,ornn,alistar,2.41
top,jng,ALLY,ornn,swain,-3.52
top,jng,ALLY,ornn,cassiopeia,3.8
top,jng,ALLY,ornn,braum,-9.47
top,jng,ALLY,ornn,missfortune,-27.87
top,jng,ALLY,ornn,rell,34.14
top,jng,ALLY,ornn,anivia,-21.85
top,jng,ALLY,ornn,aurora,3.73
top,jng,ALLY,ornn,lissandra,-14.85
top,jng,ALLY,ornn,draven,33.87
top,jng,ALLY,ornn,janna,8.11
top,jng,ALLY,ornn,lucian,13.73
top,jng,ALLY,ornn,vex,-0.16
top,jng,ALLY,ornn,illaoi,-41.97
top,jng,ALLY,ornn,smolder,-27.94
top,jng,ALLY,ornn,mel,-18.55
top,jng,ALLY,ornn,bard,8.95
top,jng,ALLY,ornn,sona,-3.76
top,jng,ALLY,ornn,seraphine,-8.82
top,jng,ALLY,ornn,karma,21.9
top,jng,ALLY,ornn,azir,-10.3
top,jng,ALLY,ornn,xerath,-15.29
top,jng,ALLY,ornn,ahri,7.27
top,jng,ALLY,ornn,soraka,-30.84
top,jng,ALLY,ornn,hwei,-19.03
top,jng,ALLY,ornn,kogmaw,31.3
top,jng,ALLY,ornn,kalista,-28.12
top,jng,ALLY,ornn,renata,1.3
top,jng,ALLY,ornn,senna,-0.38
top,jng,ALLY,ornn,veigar,-5.14
top,jng,ALLY,ornn,leblanc,25.63
top,jng,ALLY,ornn,ziggs,-5.8
top,jng,ALLY,ornn,kennen,-36.28
top,jng,ALLY,ornn,zoe,-34.07
top,jng,ALLY,ornn,milio,-30.86
top,jng,ALLY,ornn,syndra,19.35
top,jng,ALLY,ornn,annie,5.81
top,jng,ALLY,ornn,orianna,-37.74
top,jng,ALLY,ornn,zilean,58.44
top,jng,ALLY,ornn,vladimir,68.42
top,jng,ALLY,ornn,xayah,58.68
top,jng,ALLY,ornn,velkoz,58.1
top,jng,ALLY,ornn,yuumi,-18.52
top,jng,ALLY,ornn,nami,-23.31
top,jng,ALLY,ornn,rakan,-34.39
top,mid,ALLY,ornn,yasuo,0.82
top,mid,ALLY,ornn,akali,-0.07
top,mid,ALLY,ornn,ahri,0.2
top,mid,ALLY,ornn,malzahar,-0.66
top,mid,ALLY,ornn,zed,1.24
top,mid,ALLY,ornn,sylas,0.07
top,mid,ALLY,ornn,katarina,0.67
top,mid,ALLY,ornn,veigar,-0.89
top,mid,ALLY,ornn,ryze,0.73
top,mid,ALLY,ornn,yone,0.14
top,mid,ALLY,ornn,syndra,0.08
top,mid,ALLY,ornn,viktor,-0.59
top,mid,ALLY,ornn,fizz,0.38
top,mid,ALLY,ornn,mel,-1.35
top,mid,ALLY,ornn,orianna,-0.86
top,mid,ALLY,ornn,ekko,0.26
top,mid,ALLY,ornn,lux,-0.58
top,mid,ALLY,ornn,naafiri,-0.19
top,mid,ALLY,ornn,diana,0.78
top,mid,ALLY,ornn,leblanc,0.56
top,mid,ALLY,ornn,xerath,-0.68
top,mid,ALLY,ornn,galio,-0.48
top,mid,ALLY,ornn,twistedfate,0.33
top,mid,ALLY,ornn,vex,-0.54
top,mid,ALLY,ornn,kassadin,0.72
top,mid,ALLY,ornn,zoe,0.32
top,mid,ALLY,ornn,aurelionsol,-0.5
top,mid,ALLY,ornn,irelia,0.44
top,mid,ALLY,ornn,hwei,-1.13
top,mid,ALLY,ornn,lissandra,-0.32
top,mid,ALLY,ornn,anivia,-0.07
top,mid,ALLY,ornn,vladimir,0.32
top,mid,ALLY,ornn,aurora,1.1
top,mid,ALLY,ornn,akshan,1.9
top,mid,ALLY,ornn,azir,-1.08
top,mid,ALLY,ornn,varus,0.49
top,mid,ALLY,ornn,qiyana,-0.15
top,mid,ALLY,ornn,taliyah,-0.8
top,mid,ALLY,ornn,swain,-0.72
top,mid,ALLY,ornn,talon,0.44
top,mid,ALLY,ornn,brand,-0.22
top,mid,ALLY,ornn,cassiopeia,-0.88
top,mid,ALLY,ornn,velkoz,-0.22
top,mid,ALLY,ornn,annie,-0.71
top,mid,ALLY,ornn,pantheon,2.13
top,mid,ALLY,ornn,smolder,-1.13
top,mid,ALLY,ornn,ziggs,0.66
top,mid,ALLY,ornn,morgana,-2.81
top,mid,ALLY,ornn,malphite,-1.94
top,mid,ALLY,ornn,kayle,-1.19
top,mid,ALLY,ornn,kennen,-0.87
top,mid,ALLY,ornn,neeko,0.67
top,mid,ALLY,ornn,jayce,0.03
top,mid,ALLY,ornn,chogath,0.1
top,mid,ALLY,ornn,tristana,1.94
top,mid,ALLY,ornn,heimerdinger,0.25
top,mid,ALLY,ornn,sion,-1.37
top,mid,ALLY,ornn,gangplank,-1.61
top,mid,ALLY,ornn,viego,3.1
top,mid,ALLY,ornn,corki,-1.96
top,mid,ALLY,ornn,ezreal,0.83
top,mid,ALLY,ornn,quinn,-3.39
top,mid,ALLY,ornn,garen,2.27
top,mid,ALLY,ornn,nasus,-2.18
top,mid,ALLY,ornn,sett,0.73
top,mid,ALLY,ornn,renekton,1.53
top,mid,ALLY,ornn,gragas,-1.26
top,mid,ALLY,ornn,kaisa,3.26
top,mid,ALLY,ornn,teemo,-1.06
top,mid,ALLY,ornn,zilean,1.86
top,mid,ALLY,ornn,zyra,-5.03
top,mid,ALLY,ornn,tryndamere,1.66
top,mid,ALLY,ornn,seraphine,-0.67
top,mid,ALLY,ornn,caitlyn,0.3
top,mid,ALLY,ornn,karma,-3.53
top,mid,ALLY,ornn,yorick,-1.37
top,mid,ALLY,ornn,twitch,-1.09
top,mid,ALLY,ornn,briar,1.31
top,mid,ALLY,ornn,kogmaw,1.89
top,mid,ALLY,ornn,mordekaiser,5.87
top,mid,ALLY,ornn,lucian,1.83
top,mid,ALLY,ornn,riven,1.57
top,mid,ALLY,ornn,rumble,1.02
top,mid,ALLY,ornn,vayne,-0.36
top,mid,ALLY,ornn,jhin,7.51
top,mid,ALLY,ornn,ambessa,-1.6
top,mid,ALLY,ornn,missfortune,-1.99
top,mid,ALLY,ornn,singed,0
top,mid,ALLY,ornn,karthus,1.32
top,mid,ALLY,ornn,ashe,-0.63
top,mid,ALLY,ornn,gwen,-1.97
top,mid,ALLY,ornn,masteryi,-0.43
top,mid,ALLY,ornn,zac,-4.07
top,mid,ALLY,ornn,aatrox,-3.27
top,mid,ALLY,ornn,xinzhao,0.55
top,mid,ALLY,ornn,drmundo,-2.89
top,mid,ALLY,ornn,jax,-6.19
top,mid,ALLY,ornn,zaahen,6.52
top,mid,ALLY,ornn,leesin,5.4
top,mid,ALLY,ornn,nunu,5.35
top,mid,ALLY,ornn,shen,-0.27
top,mid,ALLY,ornn,fiddlesticks,0.69
top,mid,ALLY,ornn,kled,0.24
top,mid,ALLY,ornn,wukong,4.45
top,mid,ALLY,ornn,tahmkench,-1.59
top,mid,ALLY,ornn,nocturne,3.31
top,mid,ALLY,ornn,graves,0.89
top,mid,ALLY,ornn,aphelios,-1.36
top,mid,ALLY,ornn,darius,1.26
top,mid,ALLY,ornn,draven,-6.81
top,mid,ALLY,ornn,pyke,-2.94
top,mid,ALLY,ornn,volibear,-1.91
top,mid,ALLY,ornn,nidalee,-5.07
top,mid,ALLY,ornn,ksante,-5.27
top,mid,ALLY,ornn,illaoi,-5.49
top,mid,ALLY,ornn,samira,0.04
top,mid,ALLY,ornn,urgot,7.97
top,mid,ALLY,ornn,vi,-0.65
top,mid,ALLY,ornn,yunara,3.37
top,mid,ALLY,ornn,jarvaniv,-4.95
top,mid,ALLY,ornn,sivir,9.89
top,mid,ALLY,ornn,kalista,0.37
top,mid,ALLY,ornn,senna,3.22
top,mid,ALLY,ornn,shaco,0.07
top,mid,ALLY,ornn,sejuani,-10.14
top,mid,ALLY,ornn,camille,-1.6
top,mid,ALLY,ornn,fiora,-1.59
top,mid,ALLY,ornn,soraka,0.99
top,mid,ALLY,ornn,zeri,10.44
top,mid,ALLY,ornn,jinx,5.62
top,mid,ALLY,ornn,elise,10.07
top,mid,ALLY,ornn,gnar,5.47
top,mid,ALLY,ornn,lulu,-5.05
top,mid,ALLY,ornn,warwick,4.44
top,mid,ALLY,ornn,rakan,9.22
top,mid,ALLY,ornn,udyr,4.1
top,mid,ALLY,ornn,nautilus,5.41
top,mid,ALLY,ornn,alistar,2.04
top,mid,ALLY,ornn,ivern,-4.32
top,mid,ALLY,ornn,reksai,10.17
top,mid,ALLY,ornn,olaf,-3.68
top,mid,ALLY,ornn,kayn,-6.84
top,mid,ALLY,ornn,shyvana,-11.75
top,mid,ALLY,ornn,lillia,0.73
top,mid,ALLY,ornn,poppy,-0.53
top,mid,ALLY,ornn,kindred,-9.57
top,mid,ALLY,ornn,trundle,-6
top,mid,ALLY,ornn,xayah,1.35
top,mid,ALLY,ornn,maokai,-8.18
top,mid,ALLY,ornn,blitzcrank,15.91
top,mid,ALLY,ornn,sona,22.49
top,mid,ALLY,ornn,janna,-5.38
top,mid,ALLY,ornn,evelynn,14.18
top,mid,ALLY,ornn,khazix,-13.55
top,mid,ALLY,ornn,bard,8.1
top,mid,ALLY,ornn,nilah,18.87
top,mid,ALLY,ornn,thresh,-13.49
top,mid,ALLY,ornn,rammus,6.24
top,mid,ALLY,ornn,taric,-6.84
top,mid,ALLY,ornn,milio,9.17
top,mid,ALLY,ornn,belveth,7.01
top,mid,ALLY,ornn,yuumi,-4.53
top,mid,ALLY,ornn,amumu,2.13
top,mid,ALLY,ornn,nami,6.94
top,mid,ALLY,ornn,leona,-27.43
top,mid,ALLY,ornn,skarner,-20.55
top,mid,ALLY,ornn,braum,-19.76
top,mid,ALLY,ornn,renata,16.99
top,mid,ALLY,ornn,hecarim,-32.69
top,mid,ALLY,ornn,rengar,22.22
top,mid,ALLY,ornn,rell,24.13
top,bot,ALLY,ornn,caitlyn,0.27
top,bot,ALLY,ornn,jinx,-0.01
top,bot,ALLY,ornn,kaisa,-0.1
top,bot,ALLY,ornn,missfortune,-0.14
top,bot,ALLY,ornn,jhin,0.71
top,bot,ALLY,ornn,ezreal,-0.49
top,bot,ALLY,ornn,aphelios,0.4
top,bot,ALLY,ornn,smolder,0.38
top,bot,ALLY,ornn,yunara,-0.59
top,bot,ALLY,ornn,ashe,-0.84
top,bot,ALLY,ornn,lucian,0.15
top,bot,ALLY,ornn,varus,-0.63
top,bot,ALLY,ornn,vayne,0.48
top,bot,ALLY,ornn,sivir,0.56
top,bot,ALLY,ornn,twitch,1.11
top,bot,ALLY,ornn,samira,0.76
top,bot,ALLY,ornn,tristana,-0.25
top,bot,ALLY,ornn,draven,0.59
top,bot,ALLY,ornn,xayah,-0.47
top,bot,ALLY,ornn,corki,-1.81
top,bot,ALLY,ornn,nilah,0.04
top,bot,ALLY,ornn,zeri,-0.09
top,bot,ALLY,ornn,ziggs,-0.01
top,bot,ALLY,ornn,kogmaw,0.33
top,bot,ALLY,ornn,swain,-1.89
top,bot,ALLY,ornn,yasuo,2.03
top,bot,ALLY,ornn,veigar,-1.34
top,bot,ALLY,ornn,kalista,-0.34
top,bot,ALLY,ornn,brand,-1.39
top,bot,ALLY,ornn,mel,-2.71
top,bot,ALLY,ornn,lux,-3.47
top,bot,ALLY,ornn,senna,-1.36
top,bot,ALLY,ornn,seraphine,-2.5
top,bot,ALLY,ornn,aurelionsol,-0.49
top,bot,ALLY,ornn,velkoz,-2.23
top,bot,ALLY,ornn,hwei,1.69
top,bot,ALLY,ornn,vladimir,-2.65
top,bot,ALLY,ornn,karthus,2.26
top,bot,ALLY,ornn,xerath,1.93
top,bot,ALLY,ornn,katarina,1.68
top,bot,ALLY,ornn,cassiopeia,-0.23
top,bot,ALLY,ornn,syndra,-3.12
top,bot,ALLY,ornn,malzahar,0.36
top,bot,ALLY,ornn,viktor,0.67
top,bot,ALLY,ornn,heimerdinger,-3.61
top,bot,ALLY,ornn,teemo,-3.03
top,bot,ALLY,ornn,yone,-4.61
top,bot,ALLY,ornn,twistedfate,3.67
top,bot,ALLY,ornn,akshan,-0.97
top,bot,ALLY,ornn,ryze,-2.54
top,bot,ALLY,ornn,morgana,0.51
top,bot,ALLY,ornn,zyra,-0.08
top,bot,ALLY,ornn,quinn,4.64
top,bot,ALLY,ornn,irelia,-4.97
top,bot,ALLY,ornn,anivia,-2.51
top,bot,ALLY,ornn,taliyah,-15.38
top,bot,ALLY,ornn,tahmkench,0.16
top,bot,ALLY,ornn,ahri,-9.56
top,bot,ALLY,ornn,naafiri,-5.25
top,bot,ALLY,ornn,masteryi,8.02
top,bot,ALLY,ornn,kindred,-6.56
top,bot,ALLY,ornn,aurora,-0.61
top,bot,ALLY,ornn,rengar,3.54
top,bot,ALLY,ornn,graves,0.26
top,bot,ALLY,ornn,singed,-4.7
top,bot,ALLY,ornn,sion,-0.42
top,bot,ALLY,ornn,neeko,-1.78
top,bot,ALLY,ornn,pantheon,-6.82
top,bot,ALLY,ornn,chogath,-4.84
top,bot,ALLY,ornn,zoe,0.87
top,bot,ALLY,ornn,zed,0.11
top,bot,ALLY,ornn,azir,-11.14
top,bot,ALLY,ornn,kayle,0.63
top,bot,ALLY,ornn,jayce,3.73
top,bot,ALLY,ornn,sett,5.96
top,bot,ALLY,ornn,zilean,-14.95
top,bot,ALLY,ornn,mordekaiser,-3.08
top,bot,ALLY,ornn,sylas,13.11
top,bot,ALLY,ornn,orianna,2.49
top,bot,ALLY,ornn,annie,-2.25
top,bot,ALLY,ornn,vex,8.06
top,bot,ALLY,ornn,viego,5.2
top,bot,ALLY,ornn,ekko,-5.94
top,bot,ALLY,ornn,fizz,14
top,bot,ALLY,ornn,wukong,-5.2
top,bot,ALLY,ornn,darius,2.98
top,bot,ALLY,ornn,thresh,-4.58
top,bot,ALLY,ornn,akali,-2.9
top,bot,ALLY,ornn,kennen,-1.89
top,bot,ALLY,ornn,leblanc,-3.62
top,bot,ALLY,ornn,lissandra,-10.69
top,bot,ALLY,ornn,yorick,-13.84
top,bot,ALLY,ornn,drmundo,4.96
top,bot,ALLY,ornn,briar,2.11
top,bot,ALLY,ornn,pyke,3.44
top,bot,ALLY,ornn,jax,-5.62
top,bot,ALLY,ornn,garen,-18.58
top,bot,ALLY,ornn,nidalee,-6.04
top,bot,ALLY,ornn,olaf,-3.02
top,bot,ALLY,ornn,riven,-4.6
top,bot,ALLY,ornn,sona,-10.44
top,bot,ALLY,ornn,gwen,-6.35
top,bot,ALLY,ornn,diana,-16.14
top,bot,ALLY,ornn,nautilus,5.76
top,bot,ALLY,ornn,gangplank,1.43
top,bot,ALLY,ornn,nasus,10.24
top,bot,ALLY,ornn,karma,-5.3
top,bot,ALLY,ornn,soraka,0.76
top,bot,ALLY,ornn,malphite,-25.01
top,bot,ALLY,ornn,lulu,-21.73
top,bot,ALLY,ornn,qiyana,-13.44
top,bot,ALLY,ornn,xinzhao,-10.38
top,bot,ALLY,ornn,leesin,-11.85
top,bot,ALLY,ornn,volibear,-13.26
top,bot,ALLY,ornn,fiora,-5.31
top,bot,ALLY,ornn,gnar,-11.05
top,bot,ALLY,ornn,tryndamere,10.42
top,bot,ALLY,ornn,aatrox,0.33
top,bot,ALLY,ornn,blitzcrank,-1.63
top,bot,ALLY,ornn,fiddlesticks,6.25
top,bot,ALLY,ornn,urgot,12.49
top,bot,ALLY,ornn,renata,-4.53
top,bot,ALLY,ornn,jarvaniv,-2.68
top,bot,ALLY,ornn,galio,-7.1
top,bot,ALLY,ornn,rumble,2.94
top,bot,ALLY,ornn,zaahen,-26.77
top,bot,ALLY,ornn,alistar,2.5
top,bot,ALLY,ornn,nami,19.18
top,bot,ALLY,ornn,vi,-0.68
top,bot,ALLY,ornn,yuumi,8.18
top,bot,ALLY,ornn,milio,18.52
top,bot,ALLY,ornn,bard,-13.94
top,bot,ALLY,ornn,braum,-20.48
top,bot,ALLY,ornn,shaco,10.1
top,bot,ALLY,ornn,ambessa,21.85
top,bot,ALLY,ornn,shen,-12.89
top,bot,ALLY,ornn,camille,-6.37
top,bot,ALLY,ornn,zac,-9.62
top,bot,ALLY,ornn,trundle,31.79
top,bot,ALLY,ornn,kled,-0.04
top,bot,ALLY,ornn,maokai,14.95
top,bot,ALLY,ornn,leona,-19.09
top,bot,ALLY,ornn,kassadin,14.31
top,bot,ALLY,ornn,talon,11.55
top,bot,ALLY,ornn,rammus,7.06
top,bot,ALLY,ornn,janna,8.39
top,bot,ALLY,ornn,gragas,-25.03
top,bot,ALLY,ornn,renekton,-12.52
top,bot,ALLY,ornn,nunu,3.39
top,bot,ALLY,ornn,evelynn,25.13
top,bot,ALLY,ornn,belveth,-31.62
top,bot,ALLY,ornn,rakan,-31.86
top,bot,ALLY,ornn,ksante,37.2
top,bot,ALLY,ornn,nocturne,-27.01
top,bot,ALLY,ornn,illaoi,7.43
top,bot,ALLY,ornn,udyr,-4.53
top,bot,ALLY,ornn,poppy,12.63
top,bot,ALLY,ornn,taric,34.39
top,bot,ALLY,ornn,ivern,7.72
top,bot,ALLY,ornn,kayn,-19.11
top,bot,ALLY,ornn,amumu,-38.72
top,bot,ALLY,ornn,elise,31.07
top,bot,ALLY,ornn,warwick,27.88
top,bot,ALLY,ornn,shyvana,16.36
top,bot,ALLY,ornn,sejuani,-9.17
top,bot,ALLY,ornn,rell,-35.69
top,bot,ALLY,ornn,reksai,-47.62
top,bot,ALLY,ornn,khazix,-36.94
top,bot,ALLY,ornn,skarner,-32.8
top,sup,ALLY,ornn,thresh,0.46
top,sup,ALLY,ornn,nami,0.06
top,sup,ALLY,ornn,lux,0.18
top,sup,ALLY,ornn,nautilus,-0.14
top,sup,ALLY,ornn,braum,-0.88
top,sup,ALLY,ornn,morgana,-0.19
top,sup,ALLY,ornn,lulu,0.27
top,sup,ALLY,ornn,leona,-1.08
top,sup,ALLY,ornn,milio,-0.58
top,sup,ALLY,ornn,karma,-0.16
top,sup,ALLY,ornn,seraphine,0.04
top,sup,ALLY,ornn,sona,-0.62
top,sup,ALLY,ornn,pyke,0.01
top,sup,ALLY,ornn,blitzcrank,0.07
top,sup,ALLY,ornn,soraka,-0.29
top,sup,ALLY,ornn,senna,0.3
top,sup,ALLY,ornn,swain,1.15
top,sup,ALLY,ornn,yuumi,1.56
top,sup,ALLY,ornn,bard,-0.09
top,sup,ALLY,ornn,brand,-0.7
top,sup,ALLY,ornn,zyra,-0.79
top,sup,ALLY,ornn,mel,0.56
top,sup,ALLY,ornn,xerath,0.44
top,sup,ALLY,ornn,neeko,1.13
top,sup,ALLY,ornn,alistar,-1.27
top,sup,ALLY,ornn,pantheon,0.93
top,sup,ALLY,ornn,rakan,-0.49
top,sup,ALLY,ornn,velkoz,-0.23
top,sup,ALLY,ornn,janna,-0.44
top,sup,ALLY,ornn,tahmkench,0.63
top,sup,ALLY,ornn,rell,0.99
top,sup,ALLY,ornn,zilean,0.56
top,sup,ALLY,ornn,poppy,-1.96
top,sup,ALLY,ornn,maokai,0.4
top,sup,ALLY,ornn,shaco,0.44
top,sup,ALLY,ornn,taric,-0.03
top,sup,ALLY,ornn,ashe,-1.49
top,sup,ALLY,ornn,renata,-2.94
top,sup,ALLY,ornn,malphite,0.35
top,sup,ALLY,ornn,teemo,-0.52
top,sup,ALLY,ornn,sylas,1.85
top,sup,ALLY,ornn,galio,-0.33
top,sup,ALLY,ornn,shen,0.26
top,sup,ALLY,ornn,veigar,0.91
top,sup,ALLY,ornn,leblanc,1.22
top,sup,ALLY,ornn,zoe,-0.06
top,sup,ALLY,ornn,elise,-0.74
top,sup,ALLY,ornn,fiddlesticks,0.98
top,sup,ALLY,ornn,hwei,1.14
top,sup,ALLY,ornn,amumu,3.25
top,sup,ALLY,ornn,anivia,-1.89
top,sup,ALLY,ornn,missfortune,0.16
top,sup,ALLY,ornn,twitch,-4.6
top,sup,ALLY,ornn,zac,-3.73
top,sup,ALLY,ornn,heimerdinger,-2.43
top,sup,ALLY,ornn,nidalee,0.78
top,sup,ALLY,ornn,lissandra,1.39
top,sup,ALLY,ornn,trundle,-2.05
top,sup,ALLY,ornn,sett,1.65
top,sup,ALLY,ornn,ziggs,-2.24
top,sup,ALLY,ornn,annie,3.72
top,sup,ALLY,ornn,jarvaniv,2.46
top,sup,ALLY,ornn,sion,-1.57
top,sup,ALLY,ornn,chogath,-1.85
top,sup,ALLY,ornn,leesin,-0.19
top,sup,ALLY,ornn,ivern,0.2
top,sup,ALLY,ornn,gragas,3.61
top,sup,ALLY,ornn,taliyah,-0.72
top,sup,ALLY,ornn,camille,-3.45
top,sup,ALLY,ornn,ahri,-0.38
top,sup,ALLY,ornn,syndra,-0.52
